secciones,periodo,municipio_codigo,municipio_nombre,renta_media
2815201006 Torrelodones sección 01006,2015,28152,Torrelodones,37.166666666666664
2815201007 Torrelodones sección 01007,2017,28152,Torrelodones,5.333333333333333
2815201008 Torrelodones sección 01008,2015,28152,Torrelodones,34.25
2815201008 Torrelodones sección 01008,2016,28152,Torrelodones,44.0
2815201008 Torrelodones sección 01008,2017,28152,Torrelodones,3.75
2815201008 Torrelodones sección 01008,2018,28152,Torrelodones,40.0
2815201008 Torrelodones sección 01008,2019,28152,Torrelodones,3.5
2815201008 Torrelodones sección 01008,2020,28152,Torrelodones,35.6
2815201008 Torrelodones sección 01008,2021,28152,Torrelodones,29.0
2815201008 Torrelodones sección 01008,2022,28152,Torrelodones,14.0
2815201008 Torrelodones sección 01008,2023,28152,Torrelodones,42.4
2815201009 Torrelodones sección 01009,2018,28152,Torrelodones,39.8
2815201009 Torrelodones sección 01009,2019,28152,Torrelodones,44.666666666666664
2815201009 Torrelodones sección 01009,2020,28152,Torrelodones,23.0
2815201009 Torrelodones sección 01009,2021,28152,Torrelodones,23.166666666666668
2815201009 Torrelodones sección 01009,2022,28152,Torrelodones,13.6
2815201009 Torrelodones sección 01009,2023,28152,Torrelodones,37.0
2815401001 Torres de la Alameda sección 01001,2015,28154,Torres de la Alameda,23.0
2815401001 Torres de la Alameda sección 01001,2016,28154,Torres de la Alameda,17.90909090909091
2815401001 Torres de la Alameda sección 01001,2017,28154,Torres de la Alameda,7.0
2815401001 Torres de la Alameda sección 01001,2018,28154,Torres de la Alameda,10.666666666666666
2815401001 Torres de la Alameda sección 01001,2019,28154,Torres de la Alameda,15.75
2815401001 Torres de la Alameda sección 01001,2020,28154,Torres de la Alameda,16.8
2815401001 Torres de la Alameda sección 01001,2021,28154,Torres de la Alameda,16.5
2815401001 Torres de la Alameda sección 01001,2022,28154,Torres de la Alameda,13.833333333333334
2815401001 Torres de la Alameda sección 01001,2023,28154,Torres de la Alameda,19.5
2816001001 Valdemorillo sección 01001,2015,28160,Valdemorillo,23.5
2816001001 Valdemorillo sección 01001,2016,28160,Valdemorillo,19.5
2816001001 Valdemorillo sección 01001,2017,28160,Valdemorillo,28.25
2816001001 Valdemorillo sección 01001,2018,28160,Valdemorillo,17.0
2816001001 Valdemorillo sección 01001,2019,28160,Valdemorillo,15.666666666666666
2816001001 Valdemorillo sección 01001,2020,28160,Valdemorillo,19.5
2816001001 Valdemorillo sección 01001,2021,28160,Valdemorillo,18.0
2816001001 Valdemorillo sección 01001,2022,28160,Valdemorillo,23.5
2816001003 Valdemorillo sección 01003,2015,28160,Valdemorillo,19.0
2816001003 Valdemorillo sección 01003,2016,28160,Valdemorillo,30.5
2816001003 Valdemorillo sección 01003,2017,28160,Valdemorillo,6.0
2816001003 Valdemorillo sección 01003,2018,28160,Valdemorillo,26.75
2816001003 Valdemorillo sección 01003,2019,28160,Valdemorillo,27.25
2816001003 Valdemorillo sección 01003,2020,28160,Valdemorillo,5.666666666666667
2816001003 Valdemorillo sección 01003,2021,28160,Valdemorillo,16.6
2816001003 Valdemorillo sección 01003,2022,28160,Valdemorillo,23.0
2816001004 Valdemorillo sección 01004,2015,28160,Valdemorillo,34.5
2816001004 Valdemorillo sección 01004,2016,28160,Valdemorillo,42.5
2816001004 Valdemorillo sección 01004,2017,28160,Valdemorillo,6.5
2816001004 Valdemorillo sección 01004,2018,28160,Valdemorillo,26.636363636363637
2816001004 Valdemorillo sección 01004,2019,28160,Valdemorillo,24.75
2816001004 Valdemorillo sección 01004,2020,28160,Valdemorillo,19.666666666666668
2816001004 Valdemorillo sección 01004,2021,28160,Valdemorillo,21.0
2816001004 Valdemorillo sección 01004,2022,28160,Valdemorillo,31.6
2816101010 Valdemoro sección 01010,2018,28161,Valdemoro,15.666666666666666
2816101010 Valdemoro sección 01010,2019,28161,Valdemoro,8.333333333333334
2816101010 Valdemoro sección 01010,2020,28161,Valdemoro,10.75
2816101010 Valdemoro sección 01010,2021,28161,Valdemoro,21.0
2816101011 Valdemoro sección 01011,2015,28161,Valdemoro,9.857142857142858
2816101011 Valdemoro sección 01011,2016,28161,Valdemoro,10.0
2816101012 Valdemoro sección 01012,2015,28161,Valdemoro,13.272727272727273
2816101012 Valdemoro sección 01012,2016,28161,Valdemoro,16.77777777777778
2816101012 Valdemoro sección 01012,2017,28161,Valdemoro,5.833333333333333
2816101012 Valdemoro sección 01012,2018,28161,Valdemoro,10.166666666666666
2816101012 Valdemoro sección 01012,2019,28161,Valdemoro,8.2
2816101012 Valdemoro sección 01012,2020,28161,Valdemoro,10.333333333333334
2816101012 Valdemoro sección 01012,2021,28161,Valdemoro,12.0
2816101012 Valdemoro sección 01012,2022,28161,Valdemoro,15.75
2816101018 Valdemoro sección 01018,2015,28161,Valdemoro,16.0
2816101018 Valdemoro sección 01018,2016,28161,Valdemoro,22.333333333333332
2816101020 Valdemoro sección 01020,2015,28161,Valdemoro,21.2
2816101020 Valdemoro sección 01020,2016,28161,Valdemoro,22.666666666666668
2816101021 Valdemoro sección 01021,2022,28161,Valdemoro,16.8
2816101021 Valdemoro sección 01021,2023,28161,Valdemoro,27.2
2816101022 Valdemoro sección 01022,2019,28161,Valdemoro,8.5
2816101022 Valdemoro sección 01022,2020,28161,Valdemoro,16.0
2816101022 Valdemoro sección 01022,2021,28161,Valdemoro,35.0
2816101022 Valdemoro sección 01022,2022,28161,Valdemoro,28.6
2816101022 Valdemoro sección 01022,2023,28161,Valdemoro,15.0
2816101026 Valdemoro sección 01026,2023,28161,Valdemoro,19.75
2816102008 Valdemoro sección 02008,2015,28161,Valdemoro,15.5
2816102008 Valdemoro sección 02008,2016,28161,Valdemoro,16.0
2816102009 Valdemoro sección 02009,2018,28161,Valdemoro,25.0
2816102009 Valdemoro sección 02009,2019,28161,Valdemoro,23.857142857142858
2816102009 Valdemoro sección 02009,2020,28161,Valdemoro,13.8
2816102009 Valdemoro sección 02009,2021,28161,Valdemoro,18.833333333333332
2816102010 Valdemoro sección 02010,2015,28161,Valdemoro,28.571428571428573
2816102010 Valdemoro sección 02010,2016,28161,Valdemoro,18.333333333333332
2816102012 Valdemoro sección 02012,2019,28161,Valdemoro,15.333333333333334
2816102012 Valdemoro sección 02012,2020,28161,Valdemoro,19.1
2816102012 Valdemoro sección 02012,2021,28161,Valdemoro,35.0
2816102012 Valdemoro sección 02012,2023,28161,Valdemoro,12.0
2816501001 Valdilecha sección 01001,2015,28165,Valdilecha,21.166666666666668
2816501001 Valdilecha sección 01001,2016,28165,Valdilecha,19.25
2816501001 Valdilecha sección 01001,2017,28165,Valdilecha,17.333333333333332
2816501001 Valdilecha sección 01001,2018,28165,Valdilecha,20.75
2816501001 Valdilecha sección 01001,2019,28165,Valdilecha,15.0
2816501001 Valdilecha sección 01001,2020,28165,Valdilecha,7.5
2816501001 Valdilecha sección 01001,2021,28165,Valdilecha,15.0
2816501001 Valdilecha sección 01001,2022,28165,Valdilecha,12.75
2816501001 Valdilecha sección 01001,2023,28165,Valdilecha,26.5
2816701004 Velilla de San Antonio sección 01004,2015,28167,Velilla de San Antonio,23.428571428571427
2816701004 Velilla de San Antonio sección 01004,2016,28167,Velilla de San Antonio,7.75
2816701004 Velilla de San Antonio sección 01004,2017,28167,Velilla de San Antonio,5.0
2816701004 Velilla de San Antonio sección 01004,2018,28167,Velilla de San Antonio,21.166666666666668
2816701004 Velilla de San Antonio sección 01004,2019,28167,Velilla de San Antonio,16.0
2816701004 Velilla de San Antonio sección 01004,2020,28167,Velilla de San Antonio,17.428571428571427
2816701004 Velilla de San Antonio sección 01004,2021,28167,Velilla de San Antonio,12.5
2816901001 Venturada sección 01001,2022,28169,Venturada,52.333333333333336
2816901001 Venturada sección 01001,2023,28169,Venturada,30.0
2817201002 Villalbilla sección 01002,2020,28172,Villalbilla,27.714285714285715
2817201002 Villalbilla sección 01002,2021,28172,Villalbilla,17.5
2817201002 Villalbilla sección 01002,2022,28172,Villalbilla,9.88888888888889
2817201002 Villalbilla sección 01002,2023,28172,Villalbilla,19.4
2817201005 Villalbilla sección 01005,2015,28172,Villalbilla,15.75
2817201005 Villalbilla sección 01005,2016,28172,Villalbilla,10.0
2817201005 Villalbilla sección 01005,2017,28172,Villalbilla,7.0
2817201005 Villalbilla sección 01005,2018,28172,Villalbilla,7.5
2817201005 Villalbilla sección 01005,2019,28172,Villalbilla,7.0
2817201005 Villalbilla sección 01005,2020,28172,Villalbilla,22.75
2817201006 Villalbilla sección 01006,2015,28172,Villalbilla,20.0
2817201006 Villalbilla sección 01006,2016,28172,Villalbilla,16.77777777777778
2817201006 Villalbilla sección 01006,2017,28172,Villalbilla,6.666666666666667
2817201006 Villalbilla sección 01006,2018,28172,Villalbilla,6.5
2817201006 Villalbilla sección 01006,2019,28172,Villalbilla,10.25
2817201006 Villalbilla sección 01006,2020,28172,Villalbilla,39.166666666666664
2817201006 Villalbilla sección 01006,2023,28172,Villalbilla,11.666666666666666
2817201007 Villalbilla sección 01007,2021,28172,Villalbilla,13.6
2817201007 Villalbilla sección 01007,2022,28172,Villalbilla,9.625
2817201007 Villalbilla sección 01007,2023,28172,Villalbilla,14.4
2817401001 Villamanta sección 01001,2020,28174,Villamanta,17.333333333333332
2817401001 Villamanta sección 01001,2021,28174,Villamanta,14.666666666666666
2817401001 Villamanta sección 01001,2022,28174,Villamanta,9.11111111111111
2817401001 Villamanta sección 01001,2023,28174,Villamanta,13.5
2817601001 Villanueva de la Cañada sección 01001,2016,28176,Villanueva de la Cañada,17.5
2817601001 Villanueva de la Cañada sección 01001,2017,28176,Villanueva de la Cañada,6.0
2817601001 Villanueva de la Cañada sección 01001,2018,28176,Villanueva de la Cañada,27.714285714285715
2817601001 Villanueva de la Cañada sección 01001,2019,28176,Villanueva de la Cañada,33.75
2817601001 Villanueva de la Cañada sección 01001,2020,28176,Villanueva de la Cañada,20.714285714285715
2817601001 Villanueva de la Cañada sección 01001,2021,28176,Villanueva de la Cañada,30.8
2817601001 Villanueva de la Cañada sección 01001,2022,28176,Villanueva de la Cañada,31.5
2817601001 Villanueva de la Cañada sección 01001,2023,28176,Villanueva de la Cañada,29.0
2817601003 Villanueva de la Cañada sección 01003,2015,28176,Villanueva de la Cañada,23.666666666666668
2817601003 Villanueva de la Cañada sección 01003,2016,28176,Villanueva de la Cañada,31.666666666666668
2817601003 Villanueva de la Cañada sección 01003,2017,28176,Villanueva de la Cañada,7.333333333333333
2817601003 Villanueva de la Cañada sección 01003,2018,28176,Villanueva de la Cañada,23.8
2817601003 Villanueva de la Cañada sección 01003,2019,28176,Villanueva de la Cañada,28.0
2817601003 Villanueva de la Cañada sección 01003,2020,28176,Villanueva de la Cañada,27.0
2817601006 Villanueva de la Cañada sección 01006,2015,28176,Villanueva de la Cañada,27.625
2817601006 Villanueva de la Cañada sección 01006,2016,28176,Villanueva de la Cañada,18.285714285714285
2817601006 Villanueva de la Cañada sección 01006,2017,28176,Villanueva de la Cañada,15.0
2817601006 Villanueva de la Cañada sección 01006,2018,28176,Villanueva de la Cañada,23.5
2817601006 Villanueva de la Cañada sección 01006,2019,28176,Villanueva de la Cañada,17.75
2817601006 Villanueva de la Cañada sección 01006,2020,28176,Villanueva de la Cañada,30.8
2817601006 Villanueva de la Cañada sección 01006,2021,28176,Villanueva de la Cañada,23.0
2817601006 Villanueva de la Cañada sección 01006,2022,28176,Villanueva de la Cañada,23.333333333333332
2817601006 Villanueva de la Cañada sección 01006,2023,28176,Villanueva de la Cañada,16.8
2817601007 Villanueva de la Cañada sección 01007,2015,28176,Villanueva de la Cañada,19.0
2817601007 Villanueva de la Cañada sección 01007,2016,28176,Villanueva de la Cañada,12.75
2817601007 Villanueva de la Cañada sección 01007,2017,28176,Villanueva de la Cañada,14.0
2817601007 Villanueva de la Cañada sección 01007,2018,28176,Villanueva de la Cañada,21.0
2817601007 Villanueva de la Cañada sección 01007,2019,28176,Villanueva de la Cañada,23.25
2817601007 Villanueva de la Cañada sección 01007,2020,28176,Villanueva de la Cañada,13.333333333333334
2817601008 Villanueva de la Cañada sección 01008,2018,28176,Villanueva de la Cañada,32.0
2817601008 Villanueva de la Cañada sección 01008,2019,28176,Villanueva de la Cañada,34.375
2817601008 Villanueva de la Cañada sección 01008,2020,28176,Villanueva de la Cañada,26.0
2817601008 Villanueva de la Cañada sección 01008,2021,28176,Villanueva de la Cañada,28.142857142857142
2817601008 Villanueva de la Cañada sección 01008,2022,28176,Villanueva de la Cañada,34.375
2817601008 Villanueva de la Cañada sección 01008,2023,28176,Villanueva de la Cañada,14.5
2817701001 Villanueva del Pardillo sección 01001,2018,28177,Villanueva del Pardillo,28.0
2817701001 Villanueva del Pardillo sección 01001,2019,28177,Villanueva del Pardillo,20.5
2817701001 Villanueva del Pardillo sección 01001,2020,28177,Villanueva del Pardillo,26.2
2817701001 Villanueva del Pardillo sección 01001,2021,28177,Villanueva del Pardillo,28.5
2817701001 Villanueva del Pardillo sección 01001,2022,28177,Villanueva del Pardillo,18.0
2817701001 Villanueva del Pardillo sección 01001,2023,28177,Villanueva del Pardillo,17.833333333333332
2817701003 Villanueva del Pardillo sección 01003,2015,28177,Villanueva del Pardillo,20.166666666666668
2817701003 Villanueva del Pardillo sección 01003,2016,28177,Villanueva del Pardillo,19.2
2817701003 Villanueva del Pardillo sección 01003,2017,28177,Villanueva del Pardillo,13.666666666666666
2817701003 Villanueva del Pardillo sección 01003,2018,28177,Villanueva del Pardillo,20.25
2817701003 Villanueva del Pardillo sección 01003,2019,28177,Villanueva del Pardillo,27.166666666666668
2817701003 Villanueva del Pardillo sección 01003,2020,28177,Villanueva del Pardillo,39.0
2817701003 Villanueva del Pardillo sección 01003,2021,28177,Villanueva del Pardillo,17.375
2817701003 Villanueva del Pardillo sección 01003,2022,28177,Villanueva del Pardillo,21.25
2817701003 Villanueva del Pardillo sección 01003,2023,28177,Villanueva del Pardillo,0.0
2817701004 Villanueva del Pardillo sección 01004,2015,28177,Villanueva del Pardillo,33.2
2817701004 Villanueva del Pardillo sección 01004,2016,28177,Villanueva del Pardillo,32.857142857142854
2817701005 Villanueva del Pardillo sección 01005,2015,28177,Villanueva del Pardillo,21.75
2817701005 Villanueva del Pardillo sección 01005,2016,28177,Villanueva del Pardillo,26.0
2817701006 Villanueva del Pardillo sección 01006,2015,28177,Villanueva del Pardillo,26.714285714285715
2817701006 Villanueva del Pardillo sección 01006,2016,28177,Villanueva del Pardillo,23.0
2817701006 Villanueva del Pardillo sección 01006,2017,28177,Villanueva del Pardillo,9.4
2890301017 Tres Cantos sección 01017,2015,28903,Tres Cantos,48.2
2890301017 Tres Cantos sección 01017,2016,28903,Tres Cantos,43.8
2890301017 Tres Cantos sección 01017,2017,28903,Tres Cantos,4.0
2890301017 Tres Cantos sección 01017,2018,28903,Tres Cantos,35.6
2890301017 Tres Cantos sección 01017,2019,28903,Tres Cantos,30.333333333333332
2890301017 Tres Cantos sección 01017,2020,28903,Tres Cantos,19.0
2890301017 Tres Cantos sección 01017,2021,28903,Tres Cantos,25.666666666666668
2890301017 Tres Cantos sección 01017,2022,28903,Tres Cantos,25.8
2890301017 Tres Cantos sección 01017,2023,28903,Tres Cantos,23.4
2890301023 Tres Cantos sección 01023,2016,28903,Tres Cantos,32.333333333333336
2890301023 Tres Cantos sección 01023,2017,28903,Tres Cantos,1.6666666666666667
2890301023 Tres Cantos sección 01023,2018,28903,Tres Cantos,15.666666666666666
2890301023 Tres Cantos sección 01023,2019,28903,Tres Cantos,48.2
2890301023 Tres Cantos sección 01023,2020,28903,Tres Cantos,44.5
2890301023 Tres Cantos sección 01023,2022,28903,Tres Cantos,11.0
2890301023 Tres Cantos sección 01023,2023,28903,Tres Cantos,20.333333333333332
2890301024 Tres Cantos sección 01024,2015,28903,Tres Cantos,5.0
2890301024 Tres Cantos sección 01024,2016,28903,Tres Cantos,26.4
2890301024 Tres Cantos sección 01024,2017,28903,Tres Cantos,4.0
2890301024 Tres Cantos sección 01024,2018,28903,Tres Cantos,27.375
2890301024 Tres Cantos sección 01024,2019,28903,Tres Cantos,31.0
2890301024 Tres Cantos sección 01024,2020,28903,Tres Cantos,44.0
2890301025 Tres Cantos sección 01025,2020,28903,Tres Cantos,34.6
2890301025 Tres Cantos sección 01025,2021,28903,Tres Cantos,18.5
2890301025 Tres Cantos sección 01025,2022,28903,Tres Cantos,27.4
2890301025 Tres Cantos sección 01025,2023,28903,Tres Cantos,48.666666666666664
